bill_id,date,chamber,sequence,action
1980310,2025-02-24,Assembly,3,"Read first time."
1980310,2025-03-24,Assembly,4,"Referred to Coms. on W. P., & W. and JUD."
1980310,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on W. P., & W. Read second time and amended."
1980310,2025-03-25,Assembly,6,"Re-referred to Com. on W. P., & W."
1980310,2025-04-09,Assembly,7,"From committee: Amend, and do pass as amended and re-refer to Com. on JUD. (Ayes 9. Noes 4.) (April 8)."
1980310,2025-04-10,Assembly,8,"Read second time and amended."
1980311,2025-02-21,Assembly,1,"Introduced. To print."
1980311,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980311,2025-02-24,Assembly,3,"Read first time."
1980311,2025-03-13,Assembly,4,"Referred to Com. on JUD."
1980311,2025-03-13,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on JUD. Read second time and amended."
1980311,2025-03-17,Assembly,6,"Re-referred to Com. on JUD."
1980311,2025-04-08,Assembly,7,"From committee: Do pass. (Ayes 12. Noes 0.) (April 8)."
1980311,2025-04-09,Assembly,8,"Read second time. Ordered to third reading."
1980312,2025-02-21,Assembly,1,"Introduced. To print."
1980312,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980312,2025-02-24,Assembly,3,"Read first time."
1980312,2025-03-13,Assembly,4,"Referred to Com. on Health."
1980312,2025-04-03,Assembly,5,"In committee: Hearing postponed by committee."
1980313,2025-02-21,Assembly,1,"Introduced. To print."
1980313,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980313,2025-02-24,Assembly,3,"Read first time."
1980313,2025-03-24,Assembly,4,"Referred to Com. on Rev. & Tax."
1980314,2025-02-21,Assembly,1,"Introduced. To print."
1980314,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980314,2025-02-24,Assembly,3,"Read first time."
1980314,2025-03-24,Assembly,4,"Referred to Coms. on NAT. RES. and U. & E."
1980314,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on NAT. RES. Read second time and amended."
1980314,2025-03-25,Assembly,6,"Re-referred to Com. on NAT. RES."
1980315,2025-02-21,Assembly,1,"Introduced. To print."
1980315,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980315,2025-02-24,Assembly,3,"Read first time."
1980315,2025-03-13,Assembly,4,"Referred to Com. on Health."
1980315,2025-04-09,Assembly,5,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 14. Noes 0.) (April 8). Re-referred to Com. on APPR."
1980316,2025-02-21,Assembly,1,"Introduced. To print."
1980316,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980316,2025-02-24,Assembly,3,"Read first time."
1980316,2025-03-24,Assembly,4,"Referred to Com. on Health."
1980316,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Health. Read second time and amended."
1980316,2025-03-25,Assembly,6,"Re-referred to Com. on Health."
1980317,2025-02-21,Assembly,1,"Introduced. To print."
1980317,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980317,2025-02-24,Assembly,3,"Read first time."
1980317,2025-03-17,Assembly,4,"Referred to Com. on G.O."
1980318,2025-02-21,Assembly,1,"Introduced. To print."
1980318,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980318,2025-02-24,Assembly,3,"Read first time."
1980318,2025-03-13,Assembly,4,"Referred to Com. on TRANS."
1980319,2025-02-21,Assembly,1,"Introduced. To print."
1980319,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980319,2025-02-24,Assembly,3,"Read first time."
1980320,2025-02-21,Assembly,1,"Introduced. To print."
1980320,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980320,2025-02-24,Assembly,3,"Read first time."
1980320,2025-03-17,Assembly,4,"Referred to Coms. on TRANS. and U. & E."
1980320,2025-04-02,Assembly,5,"In committee: Hearing postponed by committee."
1980320,2025-04-10,Assembly,6,"From committee chair, with author's amendments: Amend, and re-refer to Com. on TRANS. Read second time and amended."
1980321,2025-02-21,Assembly,1,"Introduced. To print."
1980321,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980321,2025-02-24,Assembly,3,"Read first time."
1980321,2025-03-24,Assembly,4,"Referred to Coms. on PUB. S. and L. & E."
1980321,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on PUB. S. Read second time and amended."
1980321,2025-03-25,Assembly,6,"Re-referred to Com. on PUB. S."
1980321,2025-04-09,Assembly,7,"From committee: Do pass and re-refer to Com. on L. & E. (Ayes 6. Noes 2.) (April 8). Re-referred to Com. on L. & E."
1980322,2025-02-21,Assembly,1,"Introduced. To print."
1980322,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980322,2025-02-24,Assembly,3,"Read first time."
1980322,2025-03-28,Assembly,4,"Referred to Com. on NAT. RES."
1980322,2025-03-28,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on NAT. RES. Read second time and amended."
1980322,2025-04-01,Assembly,6,"Re-referred to Com. on NAT. RES."
1980323,2025-02-21,Assembly,1,"Introduced. To print."
1980323,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980323,2025-02-24,Assembly,3,"Read first time."
1980323,2025-03-10,Assembly,4,"Referred to Coms. on W. P., & W. and NAT. RES."
1980323,2025-03-10,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on W. P., & W. Read second time and amended."
1980323,2025-03-11,Assembly,6,"Re-referred to Com. on W. P., & W."
1980323,2025-04-09,Assembly,7,"From committee: Amend, and do pass as amended and re-refer to Com. on NAT. RES. (Ayes 10. Noes 2.) (April 8)."
1980323,2025-04-10,Assembly,8,"Read second time and amended."
1980324,2025-02-21,Assembly,1,"Introduced. To print."
1980324,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980324,2025-02-24,Assembly,3,"Read first time."
1980324,2025-03-28,Assembly,4,"Referred to Com. on JUD."
1980324,2025-03-28,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on JUD. Read second time and amended."
1980324,2025-04-01,Assembly,6,"Re-referred to Com. on JUD."
1980325,2025-02-21,Assembly,1,"Introduced. To print."
1980325,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980325,2025-02-24,Assembly,3,"Read first time."
1980325,2025-03-28,Assembly,4,"Referred to Com. on Rev. & Tax."
1980325,2025-03-28,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Rev. & Tax. Read second time and amended."
1980325,2025-04-01,Assembly,6,"Re-referred to Com. on Rev. & Tax."
1980325,2025-04-09,Assembly,7,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Rev. & Tax. Read second time and amended."
1980325,2025-04-10,Assembly,8,"Re-referred to Com. on Rev. & Tax."
1980326,2025-02-21,Assembly,1,"Introduced. To print."
1980326,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980326,2025-02-24,Assembly,3,"Read first time."
1980326,2025-03-13,Assembly,4,"Referred to Com. on Health."
1980326,2025-04-02,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Health. Read second time and amended."
1980326,2025-04-03,Assembly,6,"Re-referred to Com. on Health."
1980327,2025-02-21,Assembly,1,"Introduced. To print."
1980327,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980327,2025-02-24,Assembly,3,"Read first time."
1980327,2025-03-17,Assembly,4,"Referred to Com. on L. GOV."
1980327,2025-03-17,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. GOV. Read second time and amended."
1980327,2025-03-18,Assembly,6,"Re-referred to Com. on L. GOV."
1980328,2025-02-21,Assembly,1,"Introduced. To print."
1980328,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980328,2025-02-24,Assembly,3,"Read first time."
1980328,2025-03-13,Assembly,4,"Referred to Com. on Rev. & Tax."
1980328,2025-04-07,Assembly,5,"In committee: Set, first hearing. Referred to Rev. & Tax. suspense file."
1980329,2025-02-21,Assembly,1,"Introduced. To print."
1980329,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980329,2025-02-24,Assembly,3,"Read first time."
1980329,2025-03-28,Assembly,4,"Referred to Coms. on H. & C.D. and HUM. S."
1980329,2025-03-28,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on H. & C.D. Read second time and amended."
1980329,2025-04-01,Assembly,6,"Re-referred to Com. on H. & C.D."
1980330,2025-02-21,Assembly,1,"Introduced. To print."
1980330,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980330,2025-02-24,Assembly,3,"Read first time."
1980330,2025-03-17,Assembly,4,"Referred to Coms. on Higher ED. and M. & V.A."
1980330,2025-04-09,Assembly,5,"Coauthors revised."
1980330,2025-04-09,Assembly,6,"From committee: Do pass and re-refer to Com. on M. & V.A. (Ayes 9. Noes 0.) (April 8). Re-referred to Com. on M. & V.A."
1980331,2025-02-21,Assembly,1,"Introduced. To print."
1980331,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980331,2025-02-24,Assembly,3,"Read first time."
1980332,2025-02-21,Assembly,1,"Introduced. To print."
1980332,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980332,2025-02-24,Assembly,3,"Read first time."
1980332,2025-03-13,Assembly,4,"Referred to Com. on Rev. & Tax."
1980332,2025-04-07,Assembly,5,"In committee: Set, first hearing. Hearing canceled at the request of author."
1980333,2025-02-21,Assembly,1,"Introduced. To print."
1980333,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980333,2025-02-24,Assembly,3,"Read first time."
1980333,2025-03-13,Assembly,4,"Referred to Coms. on U. & E. and NAT. RES."
1980333,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on U. & E. Read second time and amended."
1980333,2025-03-25,Assembly,6,"Re-referred to Com. on U. & E."
1980333,2025-04-02,Assembly,7,"In committee: Hearing postponed by committee."
1980333,2025-04-02,Assembly,8,"From committee chair, with author's amendments: Amend, and re-refer to Com. on U. & E. Read second time and amended."
1980333,2025-04-03,Assembly,9,"Re-referred to Com. on U. & E."
1980334,2025-02-21,Assembly,1,"Introduced. To print."
1980334,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980334,2025-02-24,Assembly,3,"Read first time."
1980334,2025-03-13,Assembly,4,"Referred to Com. on PUB. S."
1980335,2025-02-21,Assembly,1,"Introduced. To print."
1980335,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980335,2025-02-24,Assembly,3,"Read first time."
1980335,2025-03-13,Assembly,4,"Referred to Com. on ED."
1980335,2025-03-27,Assembly,5,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. (Ayes 9. Noes 0.) (March 26)."
1980335,2025-03-28,Assembly,6,"Read second time and amended."
1980335,2025-04-01,Assembly,7,"Re-referred to Com. on APPR."
1980336,2025-02-21,Assembly,1,"Introduced. To print."
1980336,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980336,2025-02-24,Assembly,3,"Read first time."
1980336,2025-03-24,Assembly,4,"Referred to Com. on P. E. & R."
1980336,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on P. E. & R. Read second time and amended."
1980336,2025-03-25,Assembly,6,"Re-referred to Com. on P. E. & R."
1980337,2025-02-21,Assembly,1,"Introduced. To print."
1980337,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980337,2025-02-24,Assembly,3,"Read first time."
1980337,2025-03-13,Assembly,4,"Referred to Com. on E.S & T.M."
1980337,2025-03-26,Assembly,5,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 7. Noes 0.) (March 25). Re-referred to Com. on APPR."
1980337,2025-04-09,Assembly,6,"In committee: Set, first hearing. Referred to APPR. suspense file."
1980338,2025-02-21,Assembly,1,"Introduced. To print."
1980338,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980338,2025-02-24,Assembly,3,"Read first time."
1980338,2025-03-24,Assembly,4,"Referred to Coms. on Elections and L. GOV."
1980338,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Elections. Read second time and amended."
1980338,2025-03-25,Assembly,6,"Re-referred to Com. on Elections."
1980338,2025-04-09,Assembly,7,"From committee: Amend, and do pass as amended and re-refer to Com. on L. GOV. (Ayes 5. Noes 2.) (April 9)."
1980338,2025-04-10,Assembly,8,"Read second time and amended."
1980339,2025-02-21,Assembly,1,"Introduced. To print."
1980339,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980339,2025-02-24,Assembly,3,"Read first time."
1980339,2025-03-28,Assembly,4,"Referred to Com. on L. & E."
1980339,2025-03-28,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. & E. Read second time and amended."
1980339,2025-04-01,Assembly,6,"Re-referred to Com. on L. & E."
1980340,2025-02-21,Assembly,1,"Introduced. To print."
1980340,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980340,2025-02-24,Assembly,3,"Read first time."
1980340,2025-03-17,Assembly,4,"Referred to Com. on Rev. & Tax."
1980340,2025-04-07,Assembly,5,"In committee: Set, first hearing. Hearing canceled at the request of author."
1980341,2025-02-21,Assembly,1,"Introduced. To print."
1980341,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980341,2025-02-24,Assembly,3,"Read first time."
1980341,2025-03-13,Assembly,4,"Referred to Com. on JUD."
1980341,2025-03-26,Assembly,5,"From committee: Do pass. (Ayes 12. Noes 0.) (March 25)."
1980341,2025-03-27,Assembly,6,"Read second time. Ordered to third reading."
1980342,2025-02-21,Assembly,1,"Introduced. To print."
1980342,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980342,2025-02-24,Assembly,3,"Read first time."
1980342,2025-03-28,Assembly,4,"Referred to Coms. on L. GOV. and H. & C.D."
1980342,2025-03-28,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. GOV. Read second time and amended."
1980342,2025-04-01,Assembly,6,"Re-referred to Com. on L. GOV."
1980342,2025-04-01,Assembly,7,"In committee: Hearing postponed by committee."
1980343,2025-02-21,Assembly,1,"Introduced. To print."
1980343,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980343,2025-02-24,Assembly,3,"Read first time."
1980344,2025-02-21,Assembly,1,"Introduced. To print."
1980344,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980344,2025-02-24,Assembly,3,"Read first time."
1980344,2025-03-24,Assembly,4,"Referred to Com. on JUD."
1980344,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on JUD. Read second time and amended."
1980344,2025-03-25,Assembly,6,"Re-referred to Com. on JUD."
1980344,2025-04-08,Assembly,7,"From committee: Amend, and do pass as amended and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 12. Noes 0.) (April 8)."
1980344,2025-04-09,Assembly,8,"Read second time and amended."
1980344,2025-04-10,Assembly,9,"Re-referred to Com. on APPR."
1980345,2025-02-21,Assembly,1,"Introduced. To print."
1980345,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980345,2025-02-24,Assembly,3,"Read first time."
1980345,2025-03-13,Assembly,4,"Referred to Com. on NAT. RES."
1980346,2025-02-21,Assembly,1,"Introduced. To print."
1980346,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980346,2025-02-24,Assembly,3,"Read first time."
1980346,2025-03-28,Assembly,4,"Referred to Coms. on HUM. S. and JUD."
1980347,2025-02-21,Assembly,1,"Introduced. To print."
1980347,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980347,2025-02-24,Assembly,3,"Read first time."
1980347,2025-03-24,Assembly,4,"Referred to Com. on Health."
1980347,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Health. Read second time and amended."
1980347,2025-03-25,Assembly,6,"Re-referred to Com. on Health."
1980348,2025-02-21,Assembly,1,"Introduced. To print."
1980348,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980348,2025-02-24,Assembly,3,"Read first time."
1980349,2025-02-21,Assembly,1,"Introduced. To print."
1980349,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980349,2025-02-24,Assembly,3,"Read first time."
1980349,2025-03-13,Assembly,4,"Referred to Com. on L. GOV."
1980350,2025-02-21,Assembly,1,"Introduced. To print."
1980350,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980350,2025-02-24,Assembly,3,"Read first time."
1980350,2025-03-13,Assembly,4,"Referred to Com. on Higher ED."
1980350,2025-04-08,Assembly,5,"In committee: Hearing postponed by committee."
1980351,2025-02-21,Assembly,1,"Introduced. To print."
1980351,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980351,2025-02-24,Assembly,3,"Read first time."
1980351,2025-03-13,Assembly,4,"Referred to Com. on ED."
1980352,2025-02-21,Assembly,1,"Introduced. To print."
1980352,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980352,2025-02-24,Assembly,3,"Read first time."
1980352,2025-03-24,Assembly,4,"Referred to Com. on NAT. RES."
1980352,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on NAT. RES. Read second time and amended."
1980352,2025-03-25,Assembly,6,"Re-referred to Com. on NAT. RES."
1980352,2025-04-08,Assembly,7,"From committee: Do pass and re-refer to Com. on APPR. (Ayes 12. Noes 0.) (April 7). Re-referred to Com. on APPR."
1980353,2025-02-21,Assembly,1,"Introduced. To print."
1980353,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980353,2025-02-24,Assembly,3,"Read first time."
1980353,2025-03-13,Assembly,4,"Referred to Com. on NAT. RES."
1980353,2025-04-10,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on NAT. RES. Read second time and amended."
1980354,2025-02-21,Assembly,1,"Introduced. To print."
1980354,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980354,2025-02-24,Assembly,3,"Read first time."
1980354,2025-03-17,Assembly,4,"Referred to Coms. on NAT. RES. and E.M."
1980354,2025-04-08,Assembly,5,"From committee: Do pass and re-refer to Com. on E.M with recommendation: To Consent Calendar. (Ayes 14. Noes 0.) (April 7). Re-referred to Com. on E.M."
1980355,2025-02-21,Assembly,1,"Introduced. To print."
1980355,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980355,2025-02-24,Assembly,3,"Read first time."
1980355,2025-03-24,Assembly,4,"Referred to Com. on B. & P."
1980355,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on B. & P. Read second time and amended."
1980355,2025-03-25,Assembly,6,"Re-referred to Com. on B. & P."
1980356,2025-02-21,Assembly,1,"Introduced. To print."
1980356,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980356,2025-02-24,Assembly,3,"Read first time."
1980356,2025-03-13,Assembly,4,"Referred to Com. on E.S & T.M."
1980356,2025-03-26,Assembly,5,"From committee: Do pass and re-refer to Com. on APPR. with recommendation: To Consent Calendar. (Ayes 7. Noes 0.) (March 25). Re-referred to Com. on APPR."
1980356,2025-04-09,Assembly,6,"From committee: Do pass. To Consent Calendar. (Ayes 14. Noes 0.) (April 9)."
1980356,2025-04-10,Assembly,7,"Read second time. Ordered to Consent Calendar."
1980357,2025-02-21,Assembly,1,"Introduced. To print."
1980357,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980357,2025-02-24,Assembly,3,"Read first time."
1980357,2025-03-24,Assembly,4,"Referred to Com. on Health."
1980358,2025-02-21,Assembly,1,"Introduced. To print."
1980358,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980358,2025-02-24,Assembly,3,"Read first time."
1980359,2025-02-21,Assembly,1,"Introduced. To print."
1980359,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980359,2025-02-24,Assembly,3,"Read first time."
1980359,2025-03-13,Assembly,4,"Referred to Com. on Higher ED."
1980360,2025-02-21,Assembly,1,"Introduced. To print."
1980360,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980360,2025-02-24,Assembly,3,"Read first time."
1980361,2025-02-21,Assembly,1,"Introduced. To print."
1980361,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980361,2025-02-24,Assembly,3,"Read first time."
1980361,2025-03-13,Assembly,4,"Referred to Com. on PUB. S."
1980362,2025-02-21,Assembly,1,"Introduced. To print."
1980362,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980362,2025-02-24,Assembly,3,"Read first time."
1980363,2025-02-21,Assembly,1,"Introduced. To print."
1980363,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980363,2025-02-24,Assembly,3,"Read first time."
1980363,2025-03-17,Assembly,4,"Referred to Coms. on W. P., & W. and JUD."
1980363,2025-04-01,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on W. P., & W. Read second time and amended."
1980363,2025-04-02,Assembly,6,"Re-referred to Com. on W. P., & W."
1980363,2025-04-09,Assembly,7,"From committee: Do pass and re-refer to Com. on JUD. (Ayes 9. Noes 4.) (April 8). Re-referred to Com. on JUD."
1980364,2025-02-21,Assembly,1,"Introduced. To print."
1980364,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980364,2025-02-24,Assembly,3,"Read first time."
1980364,2025-03-13,Assembly,4,"Referred to Com. on INS."
1980365,2025-02-21,Assembly,1,"Introduced. To print."
1980365,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980365,2025-02-24,Assembly,3,"Read first time."
1980365,2025-03-13,Assembly,4,"Referred to Com. on ED."
1980366,2025-02-21,Assembly,1,"Introduced. To print."
1980366,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980366,2025-02-24,Assembly,3,"Read first time."
1980367,2025-02-21,Assembly,1,"Introduced. To print."
1980367,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980367,2025-02-24,Assembly,3,"Read first time."
1980367,2025-03-24,Assembly,4,"Referred to Com. on Higher ED."
1980367,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Higher ED. Read second time and amended."
1980367,2025-03-25,Assembly,6,"Re-referred to Com. on Higher ED."
1980368,2025-02-21,Assembly,1,"Introduced. To print."
1980368,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980368,2025-02-24,Assembly,3,"Read first time."
1980368,2025-03-28,Assembly,4,"Referred to Com. on HUM. S."
1980368,2025-03-28,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on HUM. S. Read second time and amended."
1980368,2025-04-01,Assembly,6,"Re-referred to Com. on HUM. S."
1980369,2025-02-21,Assembly,1,"Introduced. To print."
1980369,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980369,2025-02-24,Assembly,3,"Read first time."
1980370,2025-02-21,Assembly,1,"Introduced. To print."
1980370,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980370,2025-02-24,Assembly,3,"Read first time."
1980370,2025-03-13,Assembly,4,"Referred to Com. on JUD."
1980371,2025-02-21,Assembly,1,"Introduced. To print."
1980371,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980371,2025-02-24,Assembly,3,"Read first time."
1980371,2025-03-28,Assembly,4,"Referred to Com. on Health."
1980371,2025-03-28,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Health. Read second time and amended."
1980371,2025-04-01,Assembly,6,"Re-referred to Com. on Health."
1980372,2025-02-21,Assembly,1,"Introduced. To print."
1980372,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980372,2025-02-24,Assembly,3,"Read first time."
1980373,2025-02-21,Assembly,1,"Introduced. To print."
1980373,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980373,2025-02-24,Assembly,3,"Read first time."
1980373,2025-03-13,Assembly,4,"Referred to Com. on Aging & L.T.C."
1980373,2025-03-13,Assembly,5,"Referred to Com. on AGING & L.T.C."
1980374,2025-02-21,Assembly,1,"Introduced. To print."
1980374,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980374,2025-02-24,Assembly,3,"Read first time."
1980374,2025-03-24,Assembly,4,"Referred to Com. on E.D., G., & H.I."
1980374,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on E.D., G., & H.I. Read second time and amended."
1980374,2025-03-25,Assembly,6,"Re-referred to Com. on E.D., G., & H.I."
1980375,2025-02-21,Assembly,1,"Introduced. To print."
1980375,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980375,2025-02-24,Assembly,3,"Read first time."
1980375,2025-03-24,Assembly,4,"Referred to Com. on NAT. RES."
1980375,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on NAT. RES. Read second time and amended."
1980375,2025-03-25,Assembly,6,"Re-referred to Com. on NAT. RES."
1980376,2025-02-21,Assembly,1,"Introduced. To print."
1980376,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980376,2025-02-24,Assembly,3,"Read first time."
1980376,2025-03-17,Assembly,4,"Referred to Com. on L. GOV."
1980376,2025-04-10,Assembly,5,"From committee: Do pass. To Consent Calendar. (Ayes 10. Noes 0.) (April 9)."
1980377,2025-02-21,Assembly,1,"Introduced. To print."
1980377,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980377,2025-02-24,Assembly,3,"Read first time."
1980377,2025-03-28,Assembly,4,"Referred to Com. on L. GOV."
1980377,2025-03-28,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on L. GOV. Read second time and amended."
1980377,2025-04-01,Assembly,6,"Re-referred to Com. on L. GOV."
1980377,2025-04-02,Assembly,7,"In committee: Hearing postponed by committee."
1980378,2025-02-21,Assembly,1,"Introduced. To print."
1980378,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980378,2025-02-24,Assembly,3,"Read first time."
1980378,2025-03-24,Assembly,4,"Referred to Com. on Rev. & Tax."
1980378,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Rev. & Tax. Read second time and amended."
1980378,2025-03-25,Assembly,6,"Re-referred to Com. on Rev. & Tax."
1980378,2025-04-07,Assembly,7,"In committee: Set, first hearing. Referred to Rev. & Tax. suspense file."
1980379,2025-02-21,Assembly,1,"Introduced. To print."
1980379,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980379,2025-02-24,Assembly,3,"Read first time."
1980379,2025-03-13,Assembly,4,"Referred to Com. on B. & P."
1980380,2025-02-21,Assembly,1,"Introduced. To print."
1980380,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980380,2025-02-24,Assembly,3,"Read first time."
1980380,2025-03-24,Assembly,4,"Referred to Com. on PUB. S."
1980380,2025-03-24,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on PUB. S. Read second time and amended."
1980380,2025-03-25,Assembly,6,"Re-referred to Com. on PUB. S."
1980381,2025-02-21,Assembly,1,"Introduced. To print."
1980381,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980381,2025-02-24,Assembly,3,"Read first time."
1980382,2025-02-21,Assembly,1,"Introduced. To print."
1980382,2025-02-22,Assembly,2,"From printer. May be heard in committee March 24."
1980382,2025-02-24,Assembly,3,"Read first time."
1980382,2025-03-13,Assembly,4,"Referred to Com. on Rev. & Tax."
1980382,2025-04-01,Assembly,5,"From committee chair, with author's amendments: Amend, and re-refer to Com. on Rev. & Tax. Read second time and amended."
1980382,2025-04-02,Assembly,6,"Re-referred to Com. on Rev. & Tax."
